level,name,topic,var,question,mrp_estimate,raw_estimate,yes_bin,n
town,North Canaan,Quality of life,q4f,As a place to raise children,0.6208200809825762,NA,Excellent or Good,77
town,North Canaan,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.6700915792586488,NA,Excellent or Good,75
town,North Canaan,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.6601247690698764,NA,Excellent or Good,75
town,North Haven,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.24653560863325721,NA,"Just getting by, Finding it difficult, Finding it very difficult",223
town,North Haven,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.09225879956146599,NA,Yes,224
town,North Haven,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.08537065145880185,NA,Yes,223
town,North Haven,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.06696702820125316,NA,Yes,223
town,North Haven,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.9613299191301615,NA,Very often or Fairly often,223
town,North Haven,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.5671918173856637,NA,Strongly agree or Somewhat agree,222
town,North Haven,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.6972320789448875,NA,Strongly agree or Somewhat agree,218
town,North Haven,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7539636374006187,NA,Strongly agree or Somewhat agree,211
town,North Haven,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.7304583632017445,NA,Strongly disagree or Somewhat disagree,219
town,North Haven,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.9364001174200993,NA,Strongly agree or Somewhat agree,218
town,North Haven,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7524330786840285,NA,"Great influence, Moderate influence, or A little influence",164
town,North Haven,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6321501830478534,NA,Excellent or Very good,223
town,North Haven,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6841852347881259,NA,Completely satisfied or Mostly satisfied,222
town,North Haven,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7283747584769608,NA,Completely or Mostly,221
town,North Haven,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.1270641843165728,NA,Completely or Mostly,222
town,North Haven,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7349278700584354,NA,Always or Usually,178
town,North Haven,Quality of life,q1,Are you satisfied with the city or area where you live?,0.9190219763271853,NA,Yes,221
town,North Haven,Quality of life,q4a,How responsive local government is to the needs of residents,0.7511627588771043,NA,Excellent or Good,194
town,North Haven,Quality of life,q4d,The job done by the police to keep residents safe,0.9162962779765669,NA,Excellent or Good,220
town,North Haven,Quality of life,q4e,The ability of residents to obtain suitable employment,0.6793920985289169,NA,Excellent or Good,184
town,North Haven,Quality of life,q4f,As a place to raise children,0.9160763579793308,NA,Excellent or Good,203
town,North Haven,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.817673213588387,NA,Excellent or Good,214
town,North Haven,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7901784602641488,NA,Excellent or Good,177
town,North Stonington,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.3588638167753902,NA,"Just getting by, Finding it difficult, Finding it very difficult",64
town,North Stonington,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.10727740022060385,NA,Yes,64
town,North Stonington,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.06682735287097048,NA,Yes,64
town,North Stonington,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.0901562792061469,NA,Yes,65
town,North Stonington,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.9408599213726412,NA,Very often or Fairly often,65
town,North Stonington,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.12273096495549868,NA,Strongly agree or Somewhat agree,64
town,North Stonington,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.33103491263210233,NA,Strongly agree or Somewhat agree,64
town,North Stonington,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.6645660406691423,NA,Strongly agree or Somewhat agree,63
town,North Stonington,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.654399197198399,NA,Strongly disagree or Somewhat disagree,64
town,North Stonington,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.949932784583072,NA,Strongly agree or Somewhat agree,65
town,North Stonington,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6805532972388304,NA,"Great influence, Moderate influence, or A little influence",51
town,North Stonington,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5802256589738896,NA,Excellent or Very good,63
town,North Stonington,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6901620757774798,NA,Completely satisfied or Mostly satisfied,64
town,North Stonington,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.6978780358872105,NA,Completely or Mostly,64
town,North Stonington,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.12167602207390694,NA,Completely or Mostly,64
town,North Stonington,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7109670924132457,NA,Always or Usually,40
town,North Stonington,Quality of life,q1,Are you satisfied with the city or area where you live?,0.8599921472090396,NA,Yes,65
town,North Stonington,Quality of life,q4a,How responsive local government is to the needs of residents,0.5770975659097719,NA,Excellent or Good,59
town,North Stonington,Quality of life,q4d,The job done by the police to keep residents safe,0.7199237438604563,NA,Excellent or Good,60
town,North Stonington,Quality of life,q4e,The ability of residents to obtain suitable employment,0.4870181491820624,NA,Excellent or Good,60
town,North Stonington,Quality of life,q4f,As a place to raise children,0.9282244603737965,NA,Excellent or Good,63
town,North Stonington,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.7799372013313287,NA,Excellent or Good,63
town,North Stonington,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7458129740999468,NA,Excellent or Good,42
town,Norwalk,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.35675013105459075,NA,"Just getting by, Finding it difficult, Finding it very difficult",1406
