level,name,topic,var,question,mrp_estimate,raw_estimate,yes_bin,n
town,North Canaan,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.07214623800205773,0.08570910866673345,Yes,65
town,North Canaan,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.12171198451279684,0.17717442422510682,Yes,64
town,North Canaan,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.907733354104482,0.8748446466784032,Very often or fairly often,64
town,North Canaan,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.5584468349981867,0.6052629817461463,Strongly or Somewhat agree,63
town,North Canaan,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.559036498891503,0.5265008754334717,Strongly or Somewhat agree,63
town,North Canaan,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.5762395775483552,0.5262974344551399,Strongly or Somewhat agree,63
town,North Canaan,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.36119009552632664,0.4760695413261608,Strongly or Somewhat agree,63
town,North Canaan,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.8201063686784749,0.7483296634201136,Strongly or Somewhat agree,63
town,North Canaan,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.7222012817491468,0.6926513357685734,Strongly or Somewhat agree,50
town,North Canaan,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6590604927995672,0.6459632980798118,"Great, Moderate, or A Little influence",51
town,North Canaan,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5596965611606043,0.5553241611868968,Excellent or Very Good,65
town,North Canaan,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6205503215194491,0.4695227409439392,Completely or Mostly,64
town,North Canaan,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.6774525224070693,0.5737852455757996,Completely or Mostly,64
town,North Canaan,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.15915078267326338,0.2750978300399982,Completely or Mostly,64
town,North Canaan,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6964415429050024,0.6384693992052795,Always or Usually,51
town,North Canaan,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.8398727401478776,0.8553247585155516,Yes,63
town,North Canaan,Quality of Life,q4a,How responsive local government is to the needs of residents,0.5148704690026782,0.5287344380426234,Excellent or Good,63
town,North Canaan,Quality of Life,q4d,The job done by the police to keep residents safe,0.6590614922467984,0.577378864181853,Excellent or Good,64
town,North Canaan,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.42792363240723463,0.38422815586373305,Excellent or Good,63
town,North Canaan,Quality of Life,q4f,As a place to raise children,0.5398537663177879,0.5109447867175129,Excellent or Good,62
town,North Canaan,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.6957592016738481,0.6446450625817262,Excellent or Good,60
town,North Canaan,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.6486135028718114,0.5063745351499804,Excellent or Good,60
town,North Haven,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.7909658807242066,0.8018043054309049,Living comfortably or doing alright,177
town,North Haven,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.09324570598052705,0.10336097065971656,Yes,178
town,North Haven,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.08390077843133867,0.09749079587126663,Yes,177
town,North Haven,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.08043816811561955,0.08311935455750778,Yes,177
town,North Haven,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9626497740636836,0.9734968184690228,Very often or fairly often,177
town,North Haven,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.5317927677478318,0.5413826844579201,Strongly or Somewhat agree,177
town,North Haven,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.7006498050193481,0.7059055839481471,Strongly or Somewhat agree,173
town,North Haven,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7804322126359327,0.78989346364489,Strongly or Somewhat agree,165
town,North Haven,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.22510096057680137,0.21799240669641057,Strongly or Somewhat agree,174
town,North Haven,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9352889830083752,0.9345846317188592,Strongly or Somewhat agree,174
town,North Haven,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.9620924156250612,0.9734765905359208,Strongly or Somewhat agree,115
town,North Haven,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.75919780571699,0.7742030348675477,"Great, Moderate, or A Little influence",133
town,North Haven,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6528494200698854,0.6622006204990527,Excellent or Very Good,177
town,North Haven,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6729742512008531,0.6556188013559879,Completely or Mostly,177
town,North Haven,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7299922028962978,0.7245583727025102,Completely or Mostly,176
town,North Haven,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.12484721956179132,0.13505209663405035,Completely or Mostly,176
town,North Haven,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7380731373123943,0.7272241664376519,Always or Usually,134
town,North Haven,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.9087159833889532,0.9145227830499104,Yes,175
town,North Haven,Quality of Life,q4a,How responsive local government is to the needs of residents,0.7597194043007953,0.7857833444876803,Excellent or Good,154
town,North Haven,Quality of Life,q4d,The job done by the police to keep residents safe,0.9231953245387168,0.9316469088368624,Excellent or Good,175
town,North Haven,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.6237491333735539,0.6372175508447048,Excellent or Good,148
town,North Haven,Quality of Life,q4f,As a place to raise children,0.9312432153158176,0.938077808327269,Excellent or Good,162
town,North Haven,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.8150301537588717,0.8134660358652289,Excellent or Good,170
town,North Haven,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.8025953459889383,0.7898232469953842,Excellent or Good,131
town,North Stonington,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.6931458580968688,0.7414302780298647,Living comfortably or doing alright,55
town,North Stonington,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.11152259399783428,0.07220645994877332,Yes,55
town,North Stonington,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.06558229506055167,0.04537780238946069,Yes,55
town,North Stonington,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.10351055761704432,0.0659128554692773,Yes,56
